source,target,osmid,highway,ref,oneway,reversed,length_m,name,maxspeed,lanes
600003227,600002851,2002352,residential,,False,False,293.0862,,,
600002851,600003227,2002352,residential,,False,True,293.0862,,,
600003267,600003475,2002353,residential,,False,False,228.9416,,,
600003475,600003267,2002353,residential,,False,True,228.9416,,,
600003323,600003487,2002354,residential,,False,False,75.8133,,,
600003487,600003323,2002354,residential,,False,True,75.8133,,,
600003363,600003427,2002355,living_street,,False,False,64.9166,,,
600003427,600003363,2002355,living_street,,False,True,64.9166,,,
600003363,600002611,2002356,residential,,False,False,65.4086,,,
600002611,600003363,2002356,residential,,False,True,65.4086,,,
600003387,600003755,2002357,residential,,False,False,156.534,,,
600003755,600003387,2002357,residential,,False,True,156.534,,,
600003387,600003851,2002358,residential,,False,False,218.6457,,,
600003851,600003387,2002358,residential,,False,True,218.6457,,,
600003387,600003427,2002359,residential,,False,False,217.1135,,,
600003427,600003387,2002359,residential,,False,True,217.1135,,,
600003387,600003363,2002360,residential,,False,False,255.589,,,
600003363,600003387,2002360,residential,,False,True,255.589,,,
600003419,600003699,2002361,residential,,False,False,52.0076,,,
600003699,600003419,2002361,residential,,False,True,52.0076,,,
600003419,600004027,2002362,residential,,False,False,67.4228,,,
600004027,600003419,2002362,residential,,False,True,67.4228,,,
600003419,600003723,2002363,residential,,False,False,175.1604,,,
600003723,600003419,2002363,residential,,False,True,175.1604,,,
600003419,600002839,2002364,residential,,False,False,298.6032,,,
600002839,600003419,2002364,residential,,False,True,298.6032,,,
600003427,600003635,2002365,trunk,MC51,False,False,90.2678,,50,2
600003635,600003427,2002365,trunk,MC51,False,True,90.2678,,50,2
600003427,600003851,2002366,residential,,False,False,145.7364,,,
600003851,600003427,2002366,residential,,False,True,145.7364,,,
600003475,600003323,2002367,residential,,False,False,444.6022,,,
600003323,600003475,2002367,residential,,False,True,444.6022,,,
600003483,600003003,2002368,residential,,False,False,191.8025,,,
600003003,600003483,2002368,residential,,False,True,191.8025,,,
600003483,600003387,2002369,residential,,False,False,303.6483,,,
600003387,600003483,2002369,residential,,False,True,303.6483,,,
600003483,600003755,2002370,residential,,False,False,302.6965,,,
600003755,600003483,2002370,residential,,False,True,302.6965,,,
600003483,600003851,2002371,residential,,False,False,343.1548,,,
600003851,600003483,2002371,residential,,False,True,343.1548,,,
600003483,600003427,2002372,residential,,False,False,443.1679,,,
600003427,600003483,2002372,residential,,False,True,443.1679,,,
600003487,600003967,2002373,residential,,False,False,351.7502,,,
600003967,600003487,2002373,residential,,False,True,351.7502,,,
600003487,600003855,2002374,secondary,GP8,False,False,354.3009,,30,
600003855,600003487,2002374,secondary,GP8,False,True,354.3009,,30,
600003487,600003983,2002375,residential,,False,False,434.8342,,,
600003983,600003487,2002375,residential,,False,True,434.8342,,,
600003511,600003199,2002376,residential,,False,False,258.289,,,
600003199,600003511,2002376,residential,,False,True,258.289,,,
600003511,600003367,2002377,residential,,False,False,290.0355,,,
600003367,600003511,2002377,residential,,False,True,290.0355,,,
600003531,600003627,2002378,residential,,False,False,220.5911,,,
600003627,600003531,2002378,residential,,False,True,220.5911,,,
600003531,600003547,2002379,tertiary,,False,False,237.0447,Boulevard du 20 Mars,,
600003547,600003531,2002379,tertiary,,False,True,237.0447,Boulevard du 20 Mars,,
600003531,600003667,2002380,residential,,False,False,264.8825,,,
600003667,600003531,2002380,residential,,False,True,264.8825,,,
600003547,600003627,2002381,residential,,False,False,37.0954,,,
600003627,600003547,2002381,residential,,False,True,37.0954,,,
600003547,600003667,2002382,residential,,False,False,106.1841,,,
600003667,600003547,2002382,residential,,False,True,106.1841,,,
600003627,600003667,2002383,tertiary,,False,False,142.6583,,,
600003667,600003627,2002383,tertiary,,False,True,142.6583,,,
600003627,600003955,2002384,residential,,False,False,264.7314,,,
600003955,600003627,2002384,residential,,False,True,264.7314,,,
600003635,600003363,2002385,residential,,False,False,85.777,,,
600003363,600003635,2002385,residential,,False,True,85.777,,,
600003667,600003187,2002386,residential,,False,False,334.0519,,,
600003187,600003667,2002386,residential,,False,True,334.0519,,,
600003667,600003955,2002387,residential,,False,False,373.1061,,,
600003955,600003667,2002387,residential,,False,True,373.1061,,,
600003699,600004027,2002388,residential,,False,False,107.577,,,
600004027,600003699,2002388,residential,,False,True,107.577,,,
600003723,600003699,2002389,residential,,False,False,142.1958,,,
600003699,600003723,2002389,residential,,False,True,142.1958,,,
600003723,600004027,2002390,residential,,False,False,221.7656,,,
600004027,600003723,2002390,residential,,False,True,221.7656,,,
600003723,600003123,2002391,residential,,False,False,311.3768,,,
600003123,600003723,2002391,residential,,False,True,311.3768,,,
600003723,600002991,2002392,residential,,False,False,607.9797,,,
600002991,600003723,2002392,residential,,False,True,607.9797,,,
600003755,600003851,2002393,residential,,False,False,362.3915,,,
600003851,600003755,2002393,residential,,False,True,362.3915,,,
600003759,600003983,2002394,tertiary,,False,False,56.9498,Rue Ali Belhouane,,
600003983,600003759,2002394,tertiary,,False,True,56.9498,Rue Ali Belhouane,,
600003759,600003855,2002395,residential,,False,False,131.606,,,
600003855,600003759,2002395,residential,,False,True,131.606,,,
600003759,600004207,2002396,residential,,False,False,156.3653,,,
600004207,600003759,2002396,residential,,False,True,156.3653,,,
600003759,600003967,2002397,living_street,,False,False,148.462,,,
600003967,600003759,2002397,living_street,,False,True,148.462,,,
600003851,600003363,2002398,residential,,False,False,114.9037,,,
600003363,600003851,2002398,residential,,False,True,114.9037,,,
600003855,600003967,2002399,residential,,False,False,75.8503,,,
600003967,600003855,2002399,residential,,False,True,75.8503,,,
600003855,600003983,2002400,residential,,False,False,88.4248,,,
600003983,600003855,2002400,residential,,False,True,88.4248,,,
600003955,600003547,2002401,residential,,False,False,262.6966,,,
600003547,600003955,2002401,residential,,False,True,262.6966,,,
600003955,600003187,2002402,tertiary,,False,False,330.9993,,,
600003187,600003955,2002402,tertiary,,False,True,330.9993,,,
600003955,600003787,2002403,residential,,False,False,335.8886,,,
600003787,600003955,2002403,residential,,False,True,335.8886,,,
600003983,600003967,2002404,residential,,False,False,111.3911,,,
600003967,600003983,2002404,residential,,False,True,111.3911,,,
600003983,600004207,2002405,tertiary,,False,False,125.4238,Rue de la République,,
600004207,600003983,2002405,tertiary,,False,True,125.4238,Rue de la République,,
600004019,600004203,2002406,tertiary,,False,False,43.4664,Avenue Habib Bourguiba,,
600004203,600004019,2002406,tertiary,,False,True,43.4664,Avenue Habib Bourguiba,,
600004019,600003787,2002407,residential,,False,False,337.2542,,,
600003787,600004019,2002407,residential,,False,True,337.2542,,,
600004019,600003227,2002408,residential,,False,False,392.2665,,,
600003227,600004019,2002408,residential,,False,True,392.2665,,,
600004019,600003187,2002409,residential,,False,False,401.8441,,,
600003187,600004019,2002409,residential,,False,True,401.8441,,,
600004019,600003323,2002410,residential,,False,False,483.1246,,,
600003323,600004019,2002410,residential,,False,True,483.1246,,,
600004027,600003695,2002411,unclassified,,False,False,573.5427,,,
600003695,600004027,2002411,unclassified,,False,True,573.5427,,,
600004203,600003787,2002412,residential,,False,False,364.6415,,,
600003787,600004203,2002412,residential,,False,True,364.6415,,,
600000023,600000799,2002413,residential,,False,False,98.8482,,,
600000799,600000023,2002413,residential,,False,True,98.8482,,,
600000023,600000703,2002414,residential,,False,False,388.6952,,,
600000703,600000023,2002414,residential,,False,True,388.6952,,,
600000079,600000319,2002415,residential,,False,False,101.1113,,,
600000319,600000079,2002415,residential,,False,True,101.1113,,,
600000079,600000103,2002416,residential,,False,False,113.5564,,,
600000103,600000079,2002416,residential,,False,True,113.5564,,,
600000087,600000911,2002417,residential,,False,False,499.8701,,,
600000911,600000087,2002417,residential,,False,True,499.8701,,,
600000087,600000447,2002418,residential,,False,False,508.9839,,,
600000447,600000087,2002418,residential,,False,True,508.9839,,,
600000103,600000319,2002419,residential,,False,False,163.5147,,,
600000319,600000103,2002419,residential,,False,True,163.5147,,,
600000103,600000879,2002420,residential,,False,False,276.3549,,,
600000879,600000103,2002420,residential,,False,True,276.3549,,,
600000103,600000687,2002421,secondary,MC51,False,False,332.8862,شارع الجمهورية,30,
600000687,600000103,2002421,secondary,MC51,False,True,332.8862,شارع الجمهورية,30,
600000103,600000575,2002422,residential,,False,False,367.9097,,,
600000575,600000103,2002422,residential,,False,True,367.9097,,,
600000127,600000471,2002423,residential,,False,False,167.8966,,,
600000471,600000127,2002423,residential,,False,True,167.8966,,,
600000127,600000607,2002424,residential,,False,False,220.7187,,,
600000607,600000127,2002424,residential,,False,True,220.7187,,,
600000127,600000303,2002425,residential,,False,False,246.3188,,,
600000303,600000127,2002425,residential,,False,True,246.3188,,,
600000127,600000215,2002426,residential,,False,False,308.952,,,
600000215,600000127,2002426,residential,,False,True,308.952,,,
600000183,600000223,2002427,residential,,False,False,207.7157,,,
600000223,600000183,2002427,residential,,False,True,207.7157,,,
600000183,600000383,2002428,residential,,False,False,481.5857,,,
600000383,600000183,2002428,residential,,False,True,481.5857,,,
600000215,600000391,2002429,secondary,,False,False,297.3129,Rue Farhat Hached,30,
600000391,600000215,2002429,secondary,,False,True,297.3129,Rue Farhat Hached,30,
600000215,600000303,2002430,primary,RR7,False,False,371.7858,,50,2
600000303,600000215,2002430,primary,RR7,False,True,371.7858,,50,2
600000215,600000607,2002431,residential,,False,False,378.8541,,,
600000607,600000215,2002431,residential,,False,True,378.8541,,,
600000215,600000471,2002432,residential,,False,False,388.1652,,,
600000471,600000215,2002432,residential,,False,True,388.1652,,,
600000223,600000383,2002433,residential,,False,False,262.6533,,,
600000383,600000223,2002433,residential,,False,True,262.6533,,,
600000223,600001015,2002434,residential,,False,False,707.5782,,,
600001015,600000223,2002434,residential,,False,True,707.5782,,,
600000223,600000087,2002435,residential,,False,False,702.6957,,,
600000087,600000223,2002435,residential,,False,True,702.6957,,,
600000239,600000975,2002436,residential,,False,False,50.9877,,,
600000975,600000239,2002436,residential,,False,True,50.9877,,,
600000239,600000911,2002437,residential,,False,False,59.3937,,,
600000911,600000239,2002437,residential,,False,True,59.3937,,,
600000239,600000447,2002438,residential,,False,False,91.8787,,,
600000447,600000239,2002438,residential,,False,True,91.8787,,,
600000287,600000303,2002439,residential,,False,False,106.3696,,,
600000303,600000287,2002439,residential,,False,True,106.3696,,,
600000287,600000471,2002440,residential,,False,False,222.5564,,,
600000471,600000287,2002440,residential,,False,True,222.5564,,,
600000287,600000127,2002441,residential,,False,False,350.2692,,,
600000127,600000287,2002441,residential,,False,True,350.2692,,,
600000303,600000471,2002442,living_street,,False,False,110.6247,,,
600000471,600000303,2002442,living_street,,False,True,110.6247,,,
600000319,600000879,2002443,residential,,False,False,258.2566,,,
600000879,600000319,2002443,residential,,False,True,258.2566,,,
600000319,600000511,2002444,tertiary,,False,False,296.9449,Rue Ali Belhouane,,
600000511,600000319,2002444,tertiary,,False,True,296.9449,Rue Ali Belhouane,,
600000319,600000967,2002445,residential,,False,False,368.077,,,
600000967,600000319,2002445,residential,,False,True,368.077,,,
600000383,600000823,2002446,residential,,False,False,553.8673,,,
600000823,600000383,2002446,residential,,False,True,553.8673,,,
600000383,600001111,2002447,residential,,False,False,605.9485,,,
600001111,600000383,2002447,residential,,False,True,605.9485,,,
600000391,600001039,2002448,residential,,False,False,98.9997,,,
600001039,600000391,2002448,residential,,False,True,98.9997,,,
600000391,600000511,2002449,residential,,False,False,320.1941,,,
600000511,600000391,2002449,residential,,False,True,320.1941,,,
600000391,600001119,2002450,tertiary,,False,False,351.9826,Avenue Habib Bourguiba,,
600001119,600000391,2002450,tertiary,,False,True,351.9826,Avenue Habib Bourguiba,,
600000391,600000967,2002451,residential,,False,False,405.4999,,,
600000967,600000391,2002451,residential,,False,True,405.4999,,,
600000423,600000783,2002452,residential,,False,False,244.8805,,,
600000783,600000423,2002452,residential,,False,True,244.8805,,,
600000423,600001007,2002453,residential,,False,False,304.8742,,,
600001007,600000423,2002453,residential,,False,True,304.8742,,,
600000423,600000703,2002454,unclassified,,False,False,328.9982,,,
600000703,600000423,2002454,unclassified,,False,True,328.9982,,,
600000423,600001087,2002455,tertiary,,False,False,325.2048,,,
600001087,600000423,2002455,tertiary,,False,True,325.2048,,,
600000423,600000927,2002456,residential,,False,False,343.8908,,,
600000927,600000423,2002456,residential,,False,True,343.8908,,,
600000447,600000911,2002457,residential,,False,False,44.4692,,,
600000911,600000447,2002457,residential,,False,True,44.4692,,,
600000447,600000975,2002458,residential,,False,False,108.8127,,,
600000975,600000447,2002458,residential,,False,True,108.8127,,,
600000471,600001287,2002459,residential,,False,False,246.2668,,,
600001287,600000471,2002459,residential,,False,True,246.2668,,,
600000471,600001119,2002460,living_street,,False,False,354.3777,,,
600001119,600000471,2002460,living_street,,False,True,354.3777,,,
600000511,600000967,2002461,residential,,False,False,161.6669,,,
600000967,600000511,2002461,residential,,False,True,161.6669,,,
600000511,600001279,2002462,residential,,False,False,171.5195,,,
600001279,600000511,2002462,residential,,False,True,171.5195,,,
600000511,600000879,2002463,residential,,False,False,179.6163,,,
600000879,600000511,2002463,residential,,False,True,179.6163,,,
600000519,600000575,2002464,residential,,False,False,236.056,,,
600000575,600000519,2002464,residential,,False,True,236.056,,,
600000519,600001103,2002465,residential,,False,False,244.4325,,,
600001103,600000519,2002465,residential,,False,True,244.4325,,,
600000519,600000687,2002466,residential,,False,False,386.7724,,,
600000687,600000519,2002466,residential,,False,True,386.7724,,,
600000519,600001367,2002467,residential,,False,False,514.1205,,,
600001367,600000519,2002467,residential,,False,True,514.1205,,,
600000559,600001079,2002468,residential,,False,False,260.5243,,,
600001079,600000559,2002468,residential,,False,True,260.5243,,,
600000559,600001103,2002469,residential,,False,False,402.149,,,
600001103,600000559,2002469,residential,,False,True,402.149,,,
600000559,600000991,2002470,residential,,False,False,423.3575,,,
600000991,600000559,2002470,residential,,False,True,423.3575,,,
600000559,600001367,2002471,trunk,,False,False,452.8225,,50,2
600001367,600000559,2002471,trunk,,False,True,452.8225,,50,2
600000575,600000687,2002472,residential,,False,False,154.6906,,,
600000687,600000575,2002472,residential,,False,True,154.6906,,,
600000575,600001103,2002473,residential,,False,False,280.7017,,,
600001103,600000575,2002473,residential,,False,True,280.7017,,,
600000575,600000879,2002474,trunk,RR7,False,False,304.3471,,50,2
600000879,600000575,2002474,trunk,RR7,False,True,304.3471,,50,2
600000607,600001087,2002475,residential,,False,False,197.0434,,,
600001087,600000607,2002475,residential,,False,True,197.0434,,,
600000607,600001287,2002476,residential,,False,False,233.2054,,,
600001287,600000607,2002476,residential,,False,True,233.2054,,,
600000655,600000975,2002477,tertiary,,False,False,268.7455,,,
600000975,600000655,2002477,tertiary,,False,True,268.7455,,,
600000655,600000447,2002478,residential,,False,False,308.616,,,
600000447,600000655,2002478,residential,,False,True,308.616,,,
600000655,600000239,2002479,residential,,False,False,305.6504,,,
600000239,600000655,2002479,residential,,False,True,305.6504,,,
600000687,600000879,2002480,unclassified,,False,False,172.697,,,
600000879,600000687,2002480,unclassified,,False,True,172.697,,,
600000703,600000927,2002481,tertiary,,False,False,105.0137,,,
600000927,600000703,2002481,tertiary,,False,True,105.0137,,,
600000703,600001527,2002482,residential,,False,False,181.8692,,,
600001527,600000703,2002482,residential,,False,True,181.8692,,,
600000783,600001471,2002483,residential,,False,False,192.1582,,,
600001471,600000783,2002483,residential,,False,True,192.1582,,,
600000783,600000703,2002484,residential,,False,False,212.9672,,,
600000703,600000783,2002484,residential,,False,True,212.9672,,,
600000783,600000927,2002485,residential,,False,False,304.2558,,,
600000927,600000783,2002485,residential,,False,True,304.2558,,,
600000799,600001527,2002486,tertiary,,False,False,302.7378,شارع الجمهورية,,
600001527,600000799,2002486,tertiary,,False,True,302.7378,شارع الجمهورية,,
600000799,600000703,2002487,residential,,False,False,453.692,,,
600000703,600000799,2002487,residential,,False,True,453.692,,,
600000823,600001111,2002488,residential,,False,False,68.9042,,,
600001111,600000823,2002488,residential,,False,True,68.9042,,,
600000823,600001351,2002489,trunk,,False,False,385.717,,50,2
600001351,600000823,2002489,trunk,,False,True,385.717,,50,2
600000879,600000967,2002490,residential,,False,False,117.7797,,,
600000967,600000879,2002490,residential,,False,True,117.7797,,,
600000879,600001375,2002491,residential,,False,False,247.1557,,,
600001375,600000879,2002491,residential,,False,True,247.1557,,,
600000911,600000975,2002492,residential,,False,False,112.0665,,,
600000975,600000911,2002492,residential,,False,True,112.0665,,,
600000927,600001007,2002493,living_street,,False,False,109.8727,,,
600001007,600000927,2002493,living_street,,False,True,109.8727,,,
600000927,600001527,2002494,residential,,False,False,216.4638,,,
600001527,600000927,2002494,residential,,False,True,216.4638,,,
600000927,600001583,2002495,residential,,False,False,241.0917,,,
600001583,600000927,2002495,residential,,False,True,241.0917,,,
600000967,600001375,2002496,unclassified,,False,False,142.7326,,,
600001375,600000967,2002496,unclassified,,False,True,142.7326,,,
600000991,600001455,2002497,residential,,False,False,120.3816,,,
600001455,600000991,2002497,residential,,False,True,120.3816,,,
600000991,600001167,2002498,residential,,False,False,147.1481,,,
600001167,600000991,2002498,residential,,False,True,147.1481,,,
600000991,600001703,2002499,tertiary,,False,False,169.6405,,,
600001703,600000991,2002499,tertiary,,False,True,169.6405,,,
600000991,600001079,2002500,secondary,,False,False,241.4179,,30,
600001079,600000991,2002500,secondary,,False,True,241.4179,,30,
600001007,600001759,2002501,unclassified,,False,False,205.7841,,,
600001759,600001007,2002501,unclassified,,False,True,205.7841,,,
600001007,600000703,2002502,residential,,False,False,203.1015,,,
600000703,600001007,2002502,residential,,False,True,203.1015,,,
600001015,600001167,2002503,tertiary,,False,False,350.4498,Rue Tahar Sfar,,
600001167,600001015,2002503,tertiary,,False,True,350.4498,Rue Tahar Sfar,,
600001015,600001455,2002504,residential,,False,False,435.0611,,,
600001455,600001015,2002504,residential,,False,True,435.0611,,,
600001015,600000991,2002505,residential,,False,False,465.2417,,,
600000991,600001015,2002505,residential,,False,True,465.2417,,,
600001015,600001239,2002506,residential,,False,False,474.9791,,,
600001239,600001015,2002506,residential,,False,True,474.9791,,,
600001015,600001079,2002507,unclassified,,False,False,490.0756,,,
600001079,600001015,2002507,unclassified,,False,True,490.0756,,,
600001039,600001279,2002508,tertiary,,False,False,214.0569,,,
600001279,600001039,2002508,tertiary,,False,True,214.0569,,,
600001079,600001455,2002509,residential,,False,False,132.5279,,,
600001455,600001079,2002509,residential,,False,True,132.5279,,,
600001079,600001167,2002510,residential,,False,False,295.549,,,
600001167,600001079,2002510,residential,,False,True,295.549,,,
600001079,600001831,2002511,residential,,False,False,303.638,,,
600001831,600001079,2002511,residential,,False,True,303.638,,,
600001087,600001735,2002512,residential,,False,False,72.7415,,,
600001735,600001087,2002512,residential,,False,True,72.7415,,,
600001087,600001823,2002513,residential,,False,False,108.2738,,,
600001823,600001087,2002513,residential,,False,True,108.2738,,,
600001103,600001711,2002514,residential,,False,False,116.5978,,,
600001711,600001103,2002514,residential,,False,True,116.5978,,,
600001103,600001415,2002515,residential,,False,False,154.3889,,,
600001415,600001103,2002515,residential,,False,True,154.3889,,,
600001111,600001351,2002516,residential,,False,False,440.2317,,,
600001351,600001111,2002516,residential,,False,True,440.2317,,,
600001111,600001623,2002517,residential,,False,False,534.3971,,,
600001623,600001111,2002517,residential,,False,True,534.3971,,,
600001111,600001551,2002518,residential,,False,False,596.8803,,,
600001551,600001111,2002518,residential,,False,True,596.8803,,,
600001119,600001767,2002519,tertiary,,False,False,151.9376,Avenue de Carthage,,
600001767,600001119,2002519,tertiary,,False,True,151.9376,Avenue de Carthage,,
600001119,600001039,2002520,unclassified,,False,False,259.3677,,,
600001039,600001119,2002520,unclassified,,False,True,259.3677,,,
600001119,600001823,2002521,tertiary,,False,False,265.3726,Rue Hedi Nouira,,
600001823,600001119,2002521,tertiary,,False,True,265.3726,Rue Hedi Nouira,,
600001119,600000607,2002522,residential,,False,False,281.1633,,,
600000607,600001119,2002522,residential,,False,True,281.1633,,,
600001119,600001759,2002523,residential,,False,False,302.5583,,,
600001759,600001119,2002523,residential,,False,True,302.5583,,,
600001167,600001455,2002524,residential,,False,False,172.3324,,,
600001455,600001167,2002524,residential,,False,True,172.3324,,,
600001167,600001703,2002525,residential,,False,False,216.9582,,,
600001703,600001167,2002525,residential,,False,True,216.9582,,,
600001239,600000447,2002526,residential,,False,False,133.9408,,,
600000447,600001239,2002526,residential,,False,True,133.9408,,,
600001239,600000911,2002527,residential,,False,False,150.3821,,,
600000911,600001239,2002527,residential,,False,True,150.3821,,,
600001239,600000975,2002528,primary,,False,False,257.7379,Rue Farhat Hached,50,2
600000975,600001239,2002528,primary,,False,True,257.7379,Rue Farhat Hached,50,2
600001279,600002175,2002529,residential,,False,False,263.5947,,,
600002175,600001279,2002529,residential,,False,True,263.5947,,,
600001279,600000967,2002530,residential,,False,False,287.6944,,,
600000967,600001279,2002530,residential,,False,True,287.6944,,,
600001279,600000879,2002531,secondary,,False,False,334.604,,30,
600000879,600001279,2002531,secondary,,False,True,334.604,,30,
600001287,600001759,2002532,secondary,,False,False,250.5279,,30,
600001759,600001287,2002532,secondary,,False,True,250.5279,,30,
600001287,600002087,2002533,residential,,False,False,270.0261,,,
600002087,600001287,2002533,residential,,False,True,270.0261,,,
600001351,600001623,2002534,residential,,False,False,90.52,,,
600001623,600001351,2002534,residential,,False,True,90.52,,,
600001351,600001551,2002535,residential,,False,False,157.5005,,,
600001551,600001351,2002535,residential,,False,True,157.5005,,,
600001351,600002207,2002536,residential,,False,False,211.2058,,,
600002207,600001351,2002536,residential,,False,True,211.2058,,,
600001351,600001975,2002537,tertiary,,False,False,318.6333,,,
600001975,600001351,2002537,tertiary,,False,True,318.6333,,,
600001351,600002183,2002538,residential,,False,False,322.6596,,,
600002183,600001351,2002538,residential,,False,True,322.6596,,,
600001367,600001887,2002539,secondary,MC51,False,False,155.0338,شارع الحبيب بورقيبة,30,
600001887,600001367,2002539,secondary,MC51,False,True,155.0338,شارع الحبيب بورقيبة,30,
600001367,600001831,2002540,residential,,False,False,152.697,,,
600001831,600001367,2002540,residential,,False,True,152.697,,,
600001367,600000879,2002541,residential,,False,False,319.6712,,,
600000879,600001367,2002541,residential,,False,True,319.6712,,,
600001375,600002175,2002542,residential,,False,False,207.3307,,,
600002175,600001375,2002542,residential,,False,True,207.3307,,,
600001375,600000687,2002543,residential,,False,False,224.2982,,,
600000687,600001375,2002543,residential,,False,True,224.2982,,,
600001375,600001919,2002544,residential,,False,False,319.258,,,
600001919,600001375,2002544,residential,,False,True,319.258,,,
600001415,600001575,2002545,residential,,False,False,7.0981,,,
600001575,600001415,2002545,residential,,False,True,7.0981,,,
600001415,600001711,2002546,residential,,False,False,61.0453,,,
600001711,600001415,2002546,residential,,False,True,61.0453,,,
600001431,600001919,2002547,tertiary,,False,False,225.4701,,,
600001919,600001431,2002547,tertiary,,False,True,225.4701,,,
600001431,600000575,2002548,residential,,False,False,238.8059,,,
600000575,600001431,2002548,residential,,False,True,238.8059,,,
600001431,600001103,2002549,residential,,False,False,254.0065,,,
600001103,600001431,2002549,residential,,False,True,254.0065,,,
600001431,600001711,2002550,residential,,False,False,320.0303,,,
600001711,600001431,2002550,residential,,False,True,320.0303,,,
600001455,600002231,2002551,tertiary,,False,False,42.5086,,,
600002231,600001455,2002551,tertiary,,False,True,42.5086,,,
600001471,600002199,2002552,residential,,False,False,240.7109,,,
600002199,600001471,2002552,residential,,False,True,240.7109,,,
600001527,600002087,2002553,secondary,MC51,False,False,264.0698,,30,
600002087,600001527,2002553,secondary,MC51,False,True,264.0698,,30,
600001527,600001007,2002554,residential,,False,False,324.6632,,,
600001007,600001527,2002554,residential,,False,True,324.6632,,,
600001551,600002295,2002555,residential,,False,False,59.9154,,,
600002295,600001551,2002555,residential,,False,True,59.9154,,,
600001551,600001623,2002556,residential,,False,False,84.4936,,,
600001623,600001551,2002556,residential,,False,True,84.4936,,,
600001575,600001711,2002557,residential,,False,False,57.2518,,,
600001711,600001575,2002557,residential,,False,True,57.2518,,,
600001575,600001103,2002558,residential,,False,False,144.7799,,,
600001103,600001575,2002558,residential,,False,True,144.7799,,,
600001575,600001431,2002559,residential,,False,False,367.8209,,,
600001431,600001575,2002559,residential,,False,True,367.8209,,,
600001583,600002199,2002560,residential,,False,False,81.4651,,,
600002199,600001583,2002560,residential,,False,True,81.4651,,,
600001583,600001007,2002561,residential,,False,False,226.8789,,,
600001007,600001583,2002561,residential,,False,True,226.8789,,,
600001623,600002295,2002562,residential,,False,False,67.5578,,,
600002295,600001623,2002562,residential,,False,True,67.5578,,,
600001623,600001975,2002563,residential,,False,False,232.7747,,,
600001975,600001623,2002563,residential,,False,True,232.7747,,,
600001623,600002287,2002564,residential,,False,False,252.8621,,,
600002287,600001623,2002564,residential,,False,True,252.8621,,,
600001703,600001455,2002565,residential,,False,False,296.5715,,,
600001455,600001703,2002565,residential,,False,True,296.5715,,,
600001735,600001759,2002566,residential,,False,False,115.9243,,,
600001759,600001735,2002566,residential,,False,True,115.9243,,,
600001759,600001087,2002567,residential,,False,False,174.7814,,,
600001087,600001759,2002567,residential,,False,True,174.7814,,,
600001767,600001039,2002568,residential,,False,False,293.8058,,,
600001039,600001767,2002568,residential,,False,True,293.8058,,,
600001767,600002319,2002569,residential,,False,False,323.6089,,,
600002319,600001767,2002569,residential,,False,True,323.6089,,,
600001791,600002375,2002570,residential,,False,False,169.7156,,,
600002375,600001791,2002570,residential,,False,True,169.7156,,,
600001791,600002711,2002571,residential,,False,False,182.9229,,,
600002711,600001791,2002571,residential,,False,True,182.9229,,,
600001791,600002327,2002572,unclassified,,False,False,203.8201,,,
600002327,600001791,2002572,unclassified,,False,True,203.8201,,,
600001799,600002567,2002573,tertiary,,False,False,130.0275,,,
600002567,600001799,2002573,tertiary,,False,True,130.0275,,,
600001799,600001887,2002574,residential,,False,False,337.6682,,,
600001887,600001799,2002574,residential,,False,True,337.6682,,,
600001799,600002455,2002575,residential,,False,False,409.3582,,,
600002455,600001799,2002575,residential,,False,True,409.3582,,,
600001823,600002495,2002576,residential,,False,False,150.0657,,,
600002495,600001823,2002576,residential,,False,True,150.0657,,,
600001831,600001887,2002577,residential,,False,False,74.0027,,,
600001887,600001831,2002577,residential,,False,True,74.0027,,,
600001831,600002567,2002578,residential,,False,False,280.9923,,,
600002567,600001831,2002578,residential,,False,True,280.9923,,,
600001919,600002871,2002579,residential,,False,False,90.2269,,,
600002871,600001919,2002579,residential,,False,True,90.2269,,,
600001919,600001103,2002580,residential,,False,False,332.8755,,,
600001103,600001919,2002580,residential,,False,True,332.8755,,,
600001935,600002631,2002581,residential,,False,False,159.2683,,,
600002631,600001935,2002581,residential,,False,True,159.2683,,,
600001935,600002327,2002582,residential,,False,False,161.2788,,,
600002327,600001935,2002582,residential,,False,True,161.2788,,,
600001935,600002711,2002583,unclassified,,False,False,303.8955,,,
600002711,600001935,2002583,unclassified,,False,True,303.8955,,,
600001935,600001791,2002584,residential,,False,False,356.3138,,,
600001791,600001935,2002584,residential,,False,True,356.3138,,,
600001975,600002295,2002585,residential,,False,False,163.0,,,
600002295,600001975,2002585,residential,,False,True,163.0,,,
600001975,600001551,2002586,residential,,False,False,187.3323,,,
600001551,600001975,2002586,residential,,False,True,187.3323,,,
600001975,600002631,2002587,residential,,False,False,350.5531,,,
600002631,600001975,2002587,residential,,False,True,350.5531,,,
600002087,600002303,2002588,living_street,,False,False,199.3712,,,
600002303,600002087,2002588,living_street,,False,True,199.3712,,,
600002175,600002455,2002589,residential,,False,False,263.3912,,,
600002455,600002175,2002589,residential,,False,True,263.3912,,,
600002175,600001919,2002590,tertiary,,False,False,363.0518,,,
600001919,600002175,2002590,tertiary,,False,True,363.0518,,,
600002183,600002207,2002591,residential,,False,False,151.3632,,,
600002207,600002183,2002591,residential,,False,True,151.3632,,,
